Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.13 12:26:02],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.83E-06,0.0,0,0,0,0,211736896,211739696,211740784,211742608,211749856,211739328,211742800,211742688
[2026.02.13 12:26:03],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.79E-06,0.0,0,0,0,0,211739216,211740576,211741264,211741744,211751248,211744000,211743264,211740336
[2026.02.13 12:26:04],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.75E-06,0.0,0,0,0,0,211738784,211742048,211742432,211742096,211750704,211742960,211744992,211741680
[2026.02.13 12:26:05],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.71E-06,0.0,0,0,0,0,211739488,211743840,211741552,211738688,211751040,211741952,211743584,211743936
[2026.02.13 12:26:06],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.69E-06,0.0,0,0,0,0,211737904,211742464,211739648,211739008,211750272,211741632,211747248,211742240
[2026.02.13 12:26:07],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.64E-06,0.0,0,0,0,0,211736560,211744448,211742304,211738896,211750416,211743072,211742384,211740272
[2026.02.13 12:26:08],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.67E-06,0.0,0,0,0,0,211740144,211739392,211740256,211738880,211751456,211742448,211742800,211741680
[2026.02.13 12:26:09],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.59E-06,0.0,0,0,0,0,211738448,211742752,211741760,211741456,211751232,211742272,211745472,211742304
[2026.02.13 12:26:10],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.60E-06,0.0,0,0,0,0,211738960,211744032,211741600,211743856,211751264,211744016,211745600,211742144
[2026.02.13 12:26:11],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.56E-06,0.0,0,0,0,0,211738208,211748432,211741136,211739120,211749696,211743648,211745520,211741488
[2026.02.13 12:26:12],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.52E-06,0.0,0,0,0,0,211740976,211744176,211741168,211738752,211751216,211742928,211746464,211741904
[2026.02.13 12:26:13],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.53E-06,0.0,0,0,0,0,211740128,211744432,211740544,211739040,211751584,211743200,211745360,211740224
[2026.02.13 12:26:14],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.51E-06,0.0,0,0,0,0,211736640,211744736,211743744,211739504,211750784,211744608,211746464,211741168
[2026.02.13 12:26:15],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,1.48E-06,0.0,0,0,0,0,211741584,211745680,211743056,211739568,211750432,211742304,211747312,211741552
[2026.02.13 12:26:16],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.48E-06,0.0,0,0,0,0,211739952,211743312,211741632,211739808,211751584,211743232,211749264,211742224
[2026.02.13 12:26:17],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.45E-06,0.0,0,0,0,0,211739728,211746128,211742288,211738880,211751216,211743072,211747856,211740112
[2026.02.13 12:26:18],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.41E-06,0.0,0,0,0,0,211739728,211746128,211742288,211738880,211751216,211743072,211747856,211740112
[2026.02.13 12:26:19],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.42E-06,0.0,0,0,0,0,211739728,211746128,211742288,211738880,211751216,211743072,211747856,211740112
[2026.02.13 12:26:20],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.38E-06,0.0,0,0,0,0,211739728,211746128,211742288,211738880,211751216,211743072,211747856,211740112
[2026.02.13 12:26:21],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.37E-06,0.0,0,0,0,0,211739728,211746128,211742288,211738880,211751216,211743072,211747856,211740112
[2026.02.13 12:26:22],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.38E-06,0.0,0,0,0,0,211738800,211745328,211743216,211742480,211750048,211742432,211747552,211740112
[2026.02.13 12:26:23],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.35E-06,0.0,0,0,0,0,211740720,211743152,211744112,211745472,211750192,211743408,211747152,211746448
[2026.02.13 12:26:24],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.33E-06,0.0,0,0,0,0,211745392,211744944,211744320,211746048,211750848,211743584,211746496,211742880
[2026.02.13 12:26:25],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.35E-06,0.0,0,0,0,0,211744464,211745904,211744944,211746672,211750816,211744272,211747360,211744464
[2026.02.13 12:26:26],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.37E-06,0.0,0,0,0,0,211744864,211752464,211744320,211743040,211750160,211747632,211749808,211744912
[2026.02.13 12:26:27],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.35E-06,0.0,0,0,0,0,211752880,211736192,211746576,211746336,211741824,211750848,211742256,211756144
[2026.02.13 12:26:28],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.33E-06,0.0,0,0,0,0,211751536,211737552,211745680,211744640,211741008,211748992,211743392,211757168
