Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.27 06:28:04],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.73E-06,0.0,0,0,0,0,211739040,211741888,211737920,211737040,211754496,211746816,211746176,211745120
[2026.02.27 06:28:05],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.70E-06,0.0,0,0,0,0,211741136,211750832,211737216,211736864,211754080,211747504,211746016,211746496
[2026.02.27 06:28:06],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.70E-06,0.0,0,0,0,0,211736672,211743024,211735456,211737808,211751728,211746848,211746032,211748592
[2026.02.27 06:28:07],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.66E-06,0.0,0,0,0,0,211737600,211746864,211735632,211737600,211752736,211746816,211747040,211747792
[2026.02.27 06:28:08],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.61E-06,0.0,0,0,0,0,211740144,211746464,211735328,211737408,211750240,211746448,211746416,211748384
[2026.02.27 06:28:09],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.58E-06,0.0,0,0,0,0,211741296,211744080,211736928,211737392,211752352,211747136,211743824,211745328
[2026.02.27 06:28:10],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.58E-06,0.0,0,0,0,0,211742448,211744400,211736832,211737552,211753424,211745808,211747680,211743824
[2026.02.27 06:28:11],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.55E-06,0.0,0,0,0,0,211739248,211742736,211736512,211740432,211753344,211745248,211747760,211747952
[2026.02.27 06:28:12],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,1.53E-06,0.0,0,0,0,0,211737824,211743600,211735840,211737392,211752624,211745248,211747280,211744048
[2026.02.27 06:28:13],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.52E-06,0.0,0,0,0,0,211735040,211743088,211736336,211736608,211749744,211747728,211748560,211748000
[2026.02.27 06:28:14],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.50E-06,0.0,0,0,0,0,211735040,211743088,211736336,211736608,211749744,211747728,211748560,211748000
[2026.02.27 06:28:15],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,1.43E-06,0.0,0,0,0,0,211735040,211743088,211736336,211736608,211749744,211747728,211748560,211748000
[2026.02.27 06:28:16],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,1.43E-06,0.0,0,0,0,0,211735040,211743088,211736336,211736608,211749744,211747728,211748560,211748000
[2026.02.27 06:28:17],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.40E-06,0.0,0,0,0,0,211738448,211747120,211736672,211737280,211749056,211745216,211748512,211746528
[2026.02.27 06:28:18],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,1.38E-06,0.0,0,0,0,0,211738288,211749408,211735936,211739008,211748304,211746672,211747632,211744864
[2026.02.27 06:28:19],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.37E-06,0.0,0,0,0,0,211740608,211745200,211735600,211739216,211749488,211746128,211747760,211746000
[2026.02.27 06:28:20],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.38E-06,0.0,0,0,0,0,211740928,211751984,211735840,211738736,211748384,211746064,211749056,211743408
[2026.02.27 06:28:21],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.36E-06,0.0,0,0,0,0,211739024,211742960,211734656,211739584,211747248,211748272,211749664,211743584
[2026.02.27 06:28:22],64.5,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.33E-06,0.0,0,0,0,0,211735696,211743088,211734208,211738224,211747840,211746512,211749888,211744656
[2026.02.27 06:28:23],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.32E-06,0.0,0,0,0,0,211735808,211743264,211734128,211738592,211747504,211748384,211735168,211746224
[2026.02.27 06:28:24],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,1.31E-06,0.0,0,0,0,0,211741632,211744768,211734512,211739952,211747584,211746672,211738848,211748864
[2026.02.27 06:28:25],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,1.30E-06,0.0,0,0,0,0,211739376,211743232,211736352,211742144,211747904,211747536,211749584,211745184
[2026.02.27 06:28:26],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.26E-06,0.0,0,0,0,0,211742160,211744288,211736320,211741488,211746672,211748144,211750560,211748624
[2026.02.27 06:28:27],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,1.29E-06,0.0,0,0,0,0,211743472,211745056,211735888,211741168,211748032,211749280,211753456,211748352
[2026.02.27 06:28:28],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.94E-03,1.30E-06,0.0,0,0,0,0,211740960,211745904,211740064,211741856,211744944,211749936,211744448,211751776
[2026.02.27 06:28:29],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.98E-03,1.26E-06,0.0,0,0,0,0,211748560,211737712,211741072,211741552,211738064,211749760,211744224,211759264
[2026.02.27 06:28:30],64.7,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,4.96E-03,1.26E-06,0.0,0,0,0,0,211749952,211736432,211739248,211743728,211738960,211750784,211745616,211759888
