Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.21 02:24:47],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.23E-06,0.0,0,0,0,0,211745424,211755120,211739616,211737040,211747904,211749008,211752320,211744864
[2026.02.21 02:24:48],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.22E-06,0.0,0,0,0,0,211743472,211736288,211739808,211740720,211748048,211749424,211752768,211744160
[2026.02.21 02:24:49],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.20E-06,0.0,0,0,0,0,211742400,211735472,211740592,211738480,211747104,211748464,211751776,211742368
[2026.02.21 02:24:50],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.17E-06,0.0,0,0,0,0,211740832,211738432,211740720,211740256,211747632,211748160,211750752,211744544
[2026.02.21 02:24:51],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.18E-06,0.0,0,0,0,0,211737056,211742096,211738384,211741744,211747312,211747696,211751888,211746944
[2026.02.21 02:24:52],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.13E-06,0.0,0,0,0,0,211739344,211740256,211739360,211741264,211747344,211748768,211751776,211744064
[2026.02.21 02:24:53],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.03E-03,1.11E-06,0.0,0,0,0,0,211738144,211742800,211742848,211736688,211747648,211748768,211753952,211743888
[2026.02.21 02:24:54],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.11E-06,0.0,0,0,0,0,211740112,211740848,211740576,211736208,211747136,211748992,211750832,211745040
[2026.02.21 02:24:55],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.08E-06,0.0,0,0,0,0,211743632,211739168,211739248,211740384,211746032,211749008,211750032,211743696
[2026.02.21 02:24:56],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.03E-03,1.07E-06,0.0,0,0,0,0,211736880,211735008,211741408,211736656,211743952,211750016,211751824,211746384
[2026.02.21 02:24:57],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.06E-06,0.0,0,0,0,0,211742384,211747696,211741360,211736208,211744864,211751104,211755520,211746832
[2026.02.21 02:24:58],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.04E-06,0.0,0,0,0,0,211739488,211748720,211739792,211738080,211746736,211749280,211751968,211743472
[2026.02.21 02:24:59],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.03E-06,0.0,0,0,0,0,211738416,211747680,211739600,211738208,211745744,211749840,211751152,211743056
[2026.02.21 02:25:00],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.04E-06,0.0,0,0,0,0,211740272,211746224,211740864,211737072,211745584,211750832,211753104,211744768
[2026.02.21 02:25:01],64.3,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.02E-06,0.0,0,0,0,0,211739536,211745808,211741744,211738480,211745152,211750864,211751792,211744912
[2026.02.21 02:25:02],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.01E-06,0.0,0,0,0,0,211736256,211749280,211739936,211738032,211746272,211749760,211749712,211744128
[2026.02.21 02:25:03],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.98E-07,0.0,0,0,0,0,211741616,211746688,211740512,211737664,211746016,211750032,211751280,211742736
[2026.02.21 02:25:04],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.69E-07,0.0,0,0,0,0,211742384,211749936,211741424,211737008,211745856,211748608,211751680,211745200
[2026.02.21 02:25:05],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.76E-07,0.0,0,0,0,0,211742400,211749280,211740624,211739600,211746320,211750576,211754064,211745104
[2026.02.21 02:25:06],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.61E-07,0.0,0,0,0,0,211741440,211748352,211740176,211740192,211743936,211749312,211752912,211745088
[2026.02.21 02:25:07],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.61E-07,0.0,0,0,0,0,211743728,211748224,211733152,211738320,211744128,211749504,211750128,211745360
[2026.02.21 02:25:08],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.54E-07,0.0,0,0,0,0,211742432,211748416,211733504,211741776,211743536,211750320,211752016,211746272
[2026.02.21 02:25:09],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.40E-07,0.0,0,0,0,0,211742240,211752800,211735984,211745616,211744288,211749136,211754720,211746960
[2026.02.21 02:25:10],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.83E-07,0.0,0,0,0,0,211748368,211751184,211736432,211742784,211743808,211750368,211749936,211755040
[2026.02.21 02:25:11],64.6,9,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,9.61E-07,0.0,0,0,0,0,211750400,211750016,211735680,211741760,211736560,211750992,211745744,211760256
